date,datetime,SPOSTMIN,SACTMIN
1/2/2018,1/2/2018 17:40,65,
1/2/2018,1/2/2018 17:45,65,
1/2/2018,1/2/2018 17:52,65,
1/2/2018,1/2/2018 17:59,65,
1/2/2018,1/2/2018 18:05,65,
1/2/2018,1/2/2018 18:10,65,
1/2/2018,1/2/2018 18:19,65,
1/2/2018,1/2/2018 18:26,65,
1/2/2018,1/2/2018 18:32,65,
1/2/2018,1/2/2018 18:40,70,
1/2/2018,1/2/2018 18:45,60,
1/2/2018,1/2/2018 18:52,115,
1/2/2018,1/2/2018 18:59,10,
1/2/2018,1/2/2018 19:03,10,
1/2/2018,1/2/2018 19:14,30,
1/2/2018,1/2/2018 19:19,30,
1/2/2018,1/2/2018 19:24,30,
1/2/2018,1/2/2018 19:30,30,
1/2/2018,1/2/2018 19:40,30,
1/2/2018,1/2/2018 19:45,30,
1/2/2018,1/2/2018 19:52,30,
1/2/2018,1/2/2018 19:59,30,
1/2/2018,1/2/2018 20:05,-999,
1/3/2018,1/3/2018 7:56,5,
1/3/2018,1/3/2018 8:03,5,
1/3/2018,1/3/2018 8:07,5,
1/3/2018,1/3/2018 8:12,5,
1/3/2018,1/3/2018 8:17,5,
1/3/2018,1/3/2018 8:24,10,
1/3/2018,1/3/2018 8:32,10,
1/3/2018,1/3/2018 8:38,10,
1/3/2018,1/3/2018 8:45,10,
1/3/2018,1/3/2018 8:52,10,
1/3/2018,1/3/2018 8:59,10,
1/3/2018,1/3/2018 9:05,10,
1/3/2018,1/3/2018 9:10,10,
1/3/2018,1/3/2018 9:17,15,
1/3/2018,1/3/2018 9:26,15,
1/3/2018,1/3/2018 9:06,,4
1/3/2018,1/3/2018 9:30,15,
1/3/2018,1/3/2018 9:38,15,
1/3/2018,1/3/2018 9:49,20,
1/3/2018,1/3/2018 9:52,20,
1/3/2018,1/3/2018 10:01,25,
1/3/2018,1/3/2018 10:07,25,
1/3/2018,1/3/2018 10:10,20,
1/3/2018,1/3/2018 10:19,30,
1/3/2018,1/3/2018 10:24,25,
1/3/2018,1/3/2018 10:32,30,
1/3/2018,1/3/2018 10:40,30,
1/3/2018,1/3/2018 10:47,30,
1/3/2018,1/3/2018 10:52,25,
1/3/2018,1/3/2018 11:03,20,
1/3/2018,1/3/2018 11:05,20,
1/3/2018,1/3/2018 11:12,20,
1/3/2018,1/3/2018 11:15,20,
1/3/2018,1/3/2018 11:19,20,
1/3/2018,1/3/2018 11:30,20,
1/3/2018,1/3/2018 11:32,20,
1/3/2018,1/3/2018 11:42,20,
1/3/2018,1/3/2018 11:47,20,
1/3/2018,1/3/2018 11:56,20,
1/3/2018,1/3/2018 11:59,20,
1/3/2018,1/3/2018 12:03,25,
1/3/2018,1/3/2018 12:16,25,
1/3/2018,1/3/2018 12:17,25,
1/3/2018,1/3/2018 12:26,30,
1/3/2018,1/3/2018 12:30,30,
1/3/2018,1/3/2018 12:40,25,
1/3/2018,1/3/2018 12:45,25,
1/3/2018,1/3/2018 12:52,25,
1/3/2018,1/3/2018 13:03,20,
1/3/2018,1/3/2018 13:03,20,
1/3/2018,1/3/2018 13:10,20,
1/3/2018,1/3/2018 13:17,20,
1/3/2018,1/3/2018 13:24,20,
1/3/2018,1/3/2018 14:02,15,
1/3/2018,1/3/2018 14:05,15,
1/3/2018,1/3/2018 14:10,20,
1/3/2018,1/3/2018 14:21,20,
1/3/2018,1/3/2018 14:24,20,
1/3/2018,1/3/2018 14:30,20,
1/3/2018,1/3/2018 14:40,25,
1/3/2018,1/3/2018 14:47,25,
1/3/2018,1/3/2018 14:31,,17
1/3/2018,1/3/2018 14:56,25,
1/3/2018,1/3/2018 14:59,30,
1/3/2018,1/3/2018 14:44,,20
1/3/2018,1/3/2018 15:13,35,
1/3/2018,1/3/2018 15:14,35,
1/3/2018,1/3/2018 15:19,35,
1/3/2018,1/3/2018 15:24,40,
1/3/2018,1/3/2018 15:30,40,
1/3/2018,1/3/2018 15:42,40,
1/3/2018,1/3/2018 15:49,45,
1/3/2018,1/3/2018 15:52,45,
1/3/2018,1/3/2018 16:01,40,
1/3/2018,1/3/2018 16:03,40,
1/3/2018,1/3/2018 16:10,55,
1/3/2018,1/3/2018 16:17,40,
1/3/2018,1/3/2018 16:28,35,
1/3/2018,1/3/2018 16:30,35,
1/3/2018,1/3/2018 16:40,35,
1/3/2018,1/3/2018 16:45,35,
1/3/2018,1/3/2018 16:52,25,
1/3/2018,1/3/2018 17:01,25,
1/3/2018,1/3/2018 17:10,30,
1/3/2018,1/3/2018 17:11,30,
1/3/2018,1/3/2018 17:19,30,
1/3/2018,1/3/2018 17:24,50,
1/3/2018,1/3/2018 17:32,40,
1/3/2018,1/3/2018 17:40,30,
1/3/2018,1/3/2018 17:45,30,
1/3/2018,1/3/2018 17:58,20,
1/3/2018,1/3/2018 17:59,20,
1/3/2018,1/3/2018 18:05,25,
1/3/2018,1/3/2018 18:14,25,
1/3/2018,1/3/2018 18:19,25,
1/3/2018,1/3/2018 18:24,30,
1/3/2018,1/3/2018 18:30,30,
1/3/2018,1/3/2018 18:38,30,
1/3/2018,1/3/2018 18:47,30,
1/3/2018,1/3/2018 18:52,25,
1/3/2018,1/3/2018 18:40,,15
1/3/2018,1/3/2018 18:59,25,
1/3/2018,1/3/2018 19:09,20,
1/3/2018,1/3/2018 19:12,20,
1/3/2018,1/3/2018 19:19,20,
1/3/2018,1/3/2018 19:24,20,
1/3/2018,1/3/2018 19:30,15,
1/3/2018,1/3/2018 19:38,15,
1/3/2018,1/3/2018 19:47,15,
1/3/2018,1/3/2018 19:54,15,
1/3/2018,1/3/2018 19:59,15,
1/3/2018,1/3/2018 20:07,-999,
1/4/2018,1/4/2018 7:52,5,
1/4/2018,1/4/2018 7:59,5,
1/4/2018,1/4/2018 8:09,5,
1/4/2018,1/4/2018 8:12,5,
1/4/2018,1/4/2018 8:17,5,
1/4/2018,1/4/2018 8:26,-999,
1/4/2018,1/4/2018 8:32,-999,
1/4/2018,1/4/2018 8:42,-999,
1/4/2018,1/4/2018 8:49,5,
1/4/2018,1/4/2018 8:52,5,
1/4/2018,1/4/2018 9:01,10,
1/4/2018,1/4/2018 9:03,10,
1/4/2018,1/4/2018 9:14,10,
1/4/2018,1/4/2018 9:14,10,
1/4/2018,1/4/2018 9:17,35,
1/4/2018,1/4/2018 9:18,35,
1/4/2018,1/4/2018 9:21,35,
1/4/2018,1/4/2018 9:26,60,
1/4/2018,1/4/2018 9:26,35,
1/4/2018,1/4/2018 9:30,70,
1/4/2018,1/4/2018 9:30,70,
1/4/2018,1/4/2018 9:40,70,
1/4/2018,1/4/2018 9:49,120,
1/4/2018,1/4/2018 9:54,120,
1/4/2018,1/4/2018 10:01,120,
1/4/2018,1/4/2018 10:05,120,
1/4/2018,1/4/2018 10:05,120,
1/4/2018,1/4/2018 10:12,105,
1/4/2018,1/4/2018 10:17,120,
1/4/2018,1/4/2018 10:24,140,
1/4/2018,1/4/2018 10:32,140,
1/4/2018,1/4/2018 10:38,120,
1/4/2018,1/4/2018 9:18,,58
1/4/2018,1/4/2018 10:47,120,
1/4/2018,1/4/2018 10:56,100,
1/4/2018,1/4/2018 11:03,100,
1/4/2018,1/4/2018 11:05,100,
1/4/2018,1/4/2018 11:07,100,
1/4/2018,1/4/2018 11:10,100,
1/4/2018,1/4/2018 11:17,100,
1/4/2018,1/4/2018 11:24,100,
1/4/2018,1/4/2018 11:34,100,
1/4/2018,1/4/2018 11:44,100,
1/4/2018,1/4/2018 11:45,100,
1/4/2018,1/4/2018 11:54,-999,
1/4/2018,1/4/2018 12:05,-999,
1/4/2018,1/4/2018 12:05,-999,
1/4/2018,1/4/2018 12:10,170,
1/4/2018,1/4/2018 12:19,165,
1/4/2018,1/4/2018 12:24,80,
1/4/2018,1/4/2018 12:32,95,
1/4/2018,1/4/2018 12:38,95,
1/4/2018,1/4/2018 12:45,120,
1/4/2018,1/4/2018 12:52,120,
1/4/2018,1/4/2018 13:01,170,
1/4/2018,1/4/2018 13:03,170,
1/4/2018,1/4/2018 13:12,170,
1/4/2018,1/4/2018 13:17,170,
1/4/2018,1/4/2018 13:24,170,
1/4/2018,1/4/2018 13:30,170,
1/4/2018,1/4/2018 13:40,170,
1/4/2018,1/4/2018 13:45,170,
1/4/2018,1/4/2018 13:52,170,
1/4/2018,1/4/2018 13:59,170,
1/4/2018,1/4/2018 14:03,170,
1/4/2018,1/4/2018 14:10,170,
1/4/2018,1/4/2018 14:17,180,
1/4/2018,1/4/2018 14:24,180,
1/4/2018,1/4/2018 14:30,180,
1/4/2018,1/4/2018 14:38,180,
1/4/2018,1/4/2018 14:45,120,
1/4/2018,1/4/2018 14:54,120,
1/4/2018,1/4/2018 15:01,120,
1/4/2018,1/4/2018 15:05,120,
1/4/2018,1/4/2018 15:12,120,
1/4/2018,1/4/2018 15:17,120,
1/4/2018,1/4/2018 15:28,120,
1/4/2018,1/4/2018 15:34,150,
1/4/2018,1/4/2018 15:38,150,
1/4/2018,1/4/2018 15:47,150,
1/4/2018,1/4/2018 15:58,150,
1/4/2018,1/4/2018 16:03,150,
1/4/2018,1/4/2018 16:05,150,
1/4/2018,1/4/2018 16:10,150,
1/4/2018,1/4/2018 16:17,150,
1/4/2018,1/4/2018 16:26,150,
1/4/2018,1/4/2018 16:32,150,
1/4/2018,1/4/2018 16:38,150,
1/4/2018,1/4/2018 16:47,150,
1/4/2018,1/4/2018 16:52,150,
1/4/2018,1/4/2018 17:01,150,
1/4/2018,1/4/2018 17:03,150,
1/4/2018,1/4/2018 17:12,150,
1/4/2018,1/4/2018 17:17,150,
1/4/2018,1/4/2018 17:26,150,
1/4/2018,1/4/2018 17:32,150,
1/4/2018,1/4/2018 17:42,115,
1/4/2018,1/4/2018 17:45,115,
1/4/2018,1/4/2018 17:52,115,
1/4/2018,1/4/2018 18:01,100,
1/4/2018,1/4/2018 18:05,100,
1/4/2018,1/4/2018 18:12,100,
1/4/2018,1/4/2018 18:17,90,
1/4/2018,1/4/2018 18:28,90,
1/4/2018,1/4/2018 18:30,90,
1/4/2018,1/4/2018 18:38,90,
1/4/2018,1/4/2018 18:45,75,
1/4/2018,1/4/2018 18:59,75,
1/4/2018,1/4/2018 19:00,75,
1/4/2018,1/4/2018 19:03,75,
1/4/2018,1/4/2018 19:19,75,
1/4/2018,1/4/2018 19:20,75,
1/4/2018,1/4/2018 19:28,75,
1/4/2018,1/4/2018 19:32,75,
1/4/2018,1/4/2018 19:44,75,
1/4/2018,1/4/2018 19:47,75,
1/4/2018,1/4/2018 19:52,75,
1/4/2018,1/4/2018 20:05,-999,
1/4/2018,1/4/2018 20:07,-999,
1/5/2018,1/5/2018 7:56,5,
1/5/2018,1/5/2018 8:01,5,
1/5/2018,1/5/2018 8:05,5,
1/5/2018,1/5/2018 8:16,10,
1/5/2018,1/5/2018 8:17,10,
1/5/2018,1/5/2018 8:24,10,
1/5/2018,1/5/2018 8:32,10,
1/5/2018,1/5/2018 8:38,10,
1/5/2018,1/5/2018 8:45,15,
1/5/2018,1/5/2018 8:58,20,
1/5/2018,1/5/2018 9:02,20,
1/5/2018,1/5/2018 9:01,20,
1/5/2018,1/5/2018 9:03,20,
1/5/2018,1/5/2018 9:12,25,
1/5/2018,1/5/2018 9:12,25,
1/5/2018,1/5/2018 9:17,25,
1/5/2018,1/5/2018 9:26,25,
1/5/2018,1/5/2018 9:12,,14
1/5/2018,1/5/2018 9:28,25,
1/5/2018,1/5/2018 9:02,,26
1/5/2018,1/5/2018 9:30,25,
1/5/2018,1/5/2018 9:42,50,
1/5/2018,1/5/2018 9:45,50,
1/5/2018,1/5/2018 9:47,50,
1/5/2018,1/5/2018 9:50,50,
1/5/2018,1/5/2018 9:58,50,
1/5/2018,1/5/2018 10:01,50,
1/5/2018,1/5/2018 10:03,50,
1/5/2018,1/5/2018 10:10,50,
1/5/2018,1/5/2018 10:17,55,
1/5/2018,1/5/2018 10:24,50,
1/5/2018,1/5/2018 10:30,55,
1/5/2018,1/5/2018 10:37,65,
1/5/2018,1/5/2018 10:42,70,
1/5/2018,1/5/2018 10:51,70,
1/5/2018,1/5/2018 10:52,70,
1/5/2018,1/5/2018 10:59,70,
1/5/2018,1/5/2018 11:03,65,
1/5/2018,1/5/2018 11:16,75,
1/5/2018,1/5/2018 11:17,75,
1/5/2018,1/5/2018 11:28,90,
1/5/2018,1/5/2018 11:32,85,
1/5/2018,1/5/2018 11:40,85,
1/5/2018,1/5/2018 11:51,100,
1/5/2018,1/5/2018 11:58,105,
1/5/2018,1/5/2018 11:59,105,
1/5/2018,1/5/2018 10:37,,83
1/5/2018,1/5/2018 12:03,105,
1/5/2018,1/5/2018 12:10,110,
1/5/2018,1/5/2018 12:19,110,
1/5/2018,1/5/2018 12:24,110,
1/5/2018,1/5/2018 12:32,70,
1/5/2018,1/5/2018 12:38,70,
1/5/2018,1/5/2018 12:47,70,
1/5/2018,1/5/2018 12:52,70,
1/5/2018,1/5/2018 13:01,70,
1/5/2018,1/5/2018 13:05,70,
1/5/2018,1/5/2018 13:10,70,
1/5/2018,1/5/2018 13:17,70,
1/5/2018,1/5/2018 13:30,70,
1/5/2018,1/5/2018 13:30,70,
1/5/2018,1/5/2018 13:40,70,
1/5/2018,1/5/2018 13:46,70,
1/5/2018,1/5/2018 13:47,70,
1/5/2018,1/5/2018 13:56,70,
1/5/2018,1/5/2018 14:01,70,
1/5/2018,1/5/2018 14:09,80,
1/5/2018,1/5/2018 14:10,80,
1/5/2018,1/5/2018 14:17,80,
1/5/2018,1/5/2018 14:30,80,
1/5/2018,1/5/2018 14:30,80,
1/5/2018,1/5/2018 14:40,100,
1/5/2018,1/5/2018 14:45,100,
1/5/2018,1/5/2018 14:54,100,
1/5/2018,1/5/2018 14:59,100,
1/5/2018,1/5/2018 15:07,100,
1/5/2018,1/5/2018 15:10,75,
1/5/2018,1/5/2018 15:17,90,
1/5/2018,1/5/2018 15:24,95,
1/5/2018,1/5/2018 15:30,60,
1/5/2018,1/5/2018 15:38,60,
1/5/2018,1/5/2018 15:51,60,
1/5/2018,1/5/2018 15:52,60,
1/5/2018,1/5/2018 16:01,60,
1/5/2018,1/5/2018 16:03,60,
1/5/2018,1/5/2018 16:10,60,
1/5/2018,1/5/2018 16:19,60,
1/5/2018,1/5/2018 16:26,60,
1/5/2018,1/5/2018 16:32,70,
1/5/2018,1/5/2018 16:40,65,
1/5/2018,1/5/2018 16:49,80,
1/5/2018,1/5/2018 16:52,80,
1/5/2018,1/5/2018 16:59,85,
1/5/2018,1/5/2018 17:05,50,
1/5/2018,1/5/2018 17:14,50,
1/5/2018,1/5/2018 17:17,50,
1/5/2018,1/5/2018 17:24,50,
1/5/2018,1/5/2018 17:30,50,
1/5/2018,1/5/2018 17:40,50,
1/5/2018,1/5/2018 17:45,50,
1/5/2018,1/5/2018 17:52,50,
1/5/2018,1/5/2018 18:03,55,
1/5/2018,1/5/2018 18:07,70,
1/5/2018,1/5/2018 18:10,75,
1/5/2018,1/5/2018 18:17,80,
1/5/2018,1/5/2018 18:24,80,
1/5/2018,1/5/2018 18:30,80,
1/5/2018,1/5/2018 18:38,90,
1/5/2018,1/5/2018 18:45,90,
1/5/2018,1/5/2018 18:54,85,
1/5/2018,1/5/2018 19:03,50,
1/5/2018,1/5/2018 19:03,50,
1/5/2018,1/5/2018 19:10,40,
1/5/2018,1/5/2018 19:21,20,
1/5/2018,1/5/2018 19:24,20,
1/5/2018,1/5/2018 19:34,20,
1/5/2018,1/5/2018 19:38,20,
1/5/2018,1/5/2018 19:47,20,
1/5/2018,1/5/2018 19:52,20,
1/5/2018,1/5/2018 19:59,20,
1/5/2018,1/5/2018 20:07,-999,
1/6/2018,1/6/2018 6:52,-999,
1/6/2018,1/6/2018 6:59,-999,
1/6/2018,1/6/2018 7:03,-999,
1/6/2018,1/6/2018 7:10,5,
1/6/2018,1/6/2018 7:21,5,
1/6/2018,1/6/2018 7:26,10,
1/6/2018,1/6/2018 7:32,10,
1/6/2018,1/6/2018 7:38,10,
1/6/2018,1/6/2018 7:38,10,
1/6/2018,1/6/2018 7:38,,6
1/6/2018,1/6/2018 7:50,15,
1/6/2018,1/6/2018 7:51,15,
1/6/2018,1/6/2018 7:52,15,
1/6/2018,1/6/2018 7:57,15,
1/6/2018,1/6/2018 7:59,15,
1/6/2018,1/6/2018 8:02,15,
1/6/2018,1/6/2018 8:03,15,
1/6/2018,1/6/2018 8:06,0,
1/6/2018,1/6/2018 8:10,15,
1/6/2018,1/6/2018 8:21,15,
1/6/2018,1/6/2018 8:26,15,
1/6/2018,1/6/2018 8:32,20,
1/6/2018,1/6/2018 8:40,20,
1/6/2018,1/6/2018 8:45,20,
1/6/2018,1/6/2018 8:52,20,
1/6/2018,1/6/2018 9:10,20,
1/6/2018,1/6/2018 9:11,20,
1/6/2018,1/6/2018 9:17,20,
1/6/2018,1/6/2018 9:26,20,
1/6/2018,1/6/2018 9:36,20,
1/6/2018,1/6/2018 9:38,20,
1/6/2018,1/6/2018 9:45,20,
1/6/2018,1/6/2018 9:54,20,
1/6/2018,1/6/2018 10:01,20,
1/6/2018,1/6/2018 10:07,25,
1/6/2018,1/6/2018 10:14,25,
1/6/2018,1/6/2018 10:17,30,
1/6/2018,1/6/2018 10:24,30,
1/6/2018,1/6/2018 10:30,35,
1/6/2018,1/6/2018 10:38,55,
1/6/2018,1/6/2018 10:45,55,
1/6/2018,1/6/2018 10:56,55,
1/6/2018,1/6/2018 10:59,55,
1/6/2018,1/6/2018 11:03,55,
1/6/2018,1/6/2018 11:10,55,
1/6/2018,1/6/2018 11:19,55,
1/6/2018,1/6/2018 11:24,55,
1/6/2018,1/6/2018 11:32,55,
1/6/2018,1/6/2018 11:42,60,
1/6/2018,1/6/2018 11:51,60,
1/6/2018,1/6/2018 11:52,60,
1/6/2018,1/6/2018 11:59,70,
1/6/2018,1/6/2018 12:07,60,
1/6/2018,1/6/2018 12:07,60,
1/6/2018,1/6/2018 12:10,55,
1/6/2018,1/6/2018 12:21,45,
1/6/2018,1/6/2018 12:24,45,
1/6/2018,1/6/2018 12:30,45,
1/6/2018,1/6/2018 12:38,45,
1/6/2018,1/6/2018 12:47,40,
1/6/2018,1/6/2018 12:54,40,
1/6/2018,1/6/2018 13:03,35,
1/6/2018,1/6/2018 13:05,55,
1/6/2018,1/6/2018 13:14,55,
1/6/2018,1/6/2018 13:17,55,
1/6/2018,1/6/2018 13:26,55,
1/6/2018,1/6/2018 13:30,55,
1/6/2018,1/6/2018 13:38,55,
1/6/2018,1/6/2018 13:45,55,
1/6/2018,1/6/2018 13:52,55,
1/6/2018,1/6/2018 13:59,55,
1/6/2018,1/6/2018 14:07,50,
1/6/2018,1/6/2018 14:10,50,
1/6/2018,1/6/2018 14:19,50,
1/6/2018,1/6/2018 14:24,55,
